The ground state energy found for rmin = 0.0001 and rmax = 8 with acc = 0.01:
Calculated:    -0.50003223916033 Hartree
Exact:         -0.5 Hartree (given in exercise).




6.5 -0.499786563813455
6.625 -0.499894526878102
6.75 -0.50000857964175
6.875 -0.499830937147474
7 -0.49986363207805
7.125 -0.499890711699727
7.25 -0.499913532836818
7.375 -0.499933303471098
7.5 -0.499951316542985
7.625 -0.49996874745869
7.75 -0.499986999340331
7.875 -0.500007597252473




10 -0.543902954204386
9.9375 -0.544245726906235
9.875 -0.5445819493337
9.8125 -0.544911327629985
9.75 -0.545233550238185
9.6875 -0.545548340768001
9.625 -0.545855402429032
9.5625 -0.546154465382737
9.5 -0.546445259987764
9.4375 -0.546727527024409
9.375 -0.547001020592175
9.3125 -0.547265497825742
9.25 -0.54752074159372
9.1875 -0.547766535086096
9.125 -0.548002673946855
9.0625 -0.548228975346748
9 -0.548445253505133
8.9375 -0.548651350496908
8.875 -0.548847109849585
8.8125 -0.549032392187717
8.75 -0.549207068667312
8.6875 -0.549371019106981
8.625 -0.54952413920141
8.5625 -0.549666331608578
8.5 -0.549797512802338
8.4375 -0.549917607051768
8.375 -0.55002654844757
8.3125 -0.550124284856023
8.25 -0.550210761646829
8.1875 -0.550285948162749
8.125 -0.550349811834984
8.0625 -0.55040233127074
8 -0.550443487594277
7.9375 -0.55047327761619
7.875 -0.550491698675138
7.8125 -0.550498754550545
7.75 -0.550494456200889
7.6875 -0.5504788226511
7.625 -0.550451873601458
7.5625 -0.550413633020921
7.5 -0.550364136880204
7.4375 -0.550303421874313
7.375 -0.550231519254372
7.3125 -0.550148485899185
7.25 -0.550054355802716
7.1875 -0.549949187843232
7.125 -0.54983303542798
7.0625 -0.549705955985398
7 -0.549568008100897
6.9375 -0.549419257288187
6.875 -0.549259768824136
6.8125 -0.54908961342823
6.75 -0.548908862234906
6.6875 -0.548717589158497
6.625 -0.548515871954243
6.5625 -0.547741876847602
6.5 -0.547480886513947
6.4375 -0.545006115839341
6.375 -0.510662853351486
6.3125 -0.510767527386535
6.25 -0.510917522681097
6.1875 -0.511337157830302
6.125 -0.511589073897264
6.0625 -0.511835220300325
6 -0.512074333055035
5.9375 -0.512305066232139
5.875 -0.512629631753086
5.8125 -0.512840589751175
5.75 -0.513038555833502
5.6875 -0.513271393571786
5.625 -0.513442559305578
5.5625 -0.513596317803675
5.5 -0.513750126374579
5.4375 -0.513871363563855
5.375 -0.513972580941867
5.3125 -0.514053266306706
5.25 -0.514113059681862
5.1875 -0.51415174109201
5.125 -0.514169218903872
5.0625 -0.514165510170096
5 -0.51414073310259
4.9375 -0.514095082309782
4.875 -0.514028822836637
4.8125 -0.513942262504388
4.75 -0.513835756394135
4.6875 -0.513709683400336
4.625 -0.513564448164559
4.5625 -0.513400468364498
4.5 -0.513218179490814
4.4375 -0.513018033104753
4.375 -0.514893765375311
4.3125 -0.514779064052148
4.25 -0.514647780248459
4.1875 -0.514992698330443
4.125 -0.515347068712966
4.0625 -0.515593443656522
4 -0.515809900707727
3.9375 -0.515991020245334
3.875 -0.516131859963991
3.8125 -0.516228218632197
3.75 -0.51627680553908
3.6875 -0.516275349872003
3.625 -0.516222615779423
3.5625 -0.516118401957708
3.5 -0.515963470817477
3.4375 -0.515759474363424
3.375 -0.515508846283687
3.3125 -0.515214684006861
3.25 -0.514880597684311
3.1875 -0.51669332698368
3.125 -0.516473288782994
3.0625 -0.517667254384848
3 -0.517515210334934
2.9375 -0.518035993802794
2.875 -0.518063160522012
2.8125 -0.518008402755582
2.75 -0.517863335498393
2.6875 -0.517624765531038
2.625 -0.5172941709438
2.5625 -0.516876613250918
2.5 -0.518290945402002
2.4375 -0.517999305592744
2.375 -0.5189295464286
2.3125 -0.518666114348514
2.25 -0.501976405653822
2.1875 -0.501864351031759
2.125 -0.501817231642078
2.0625 -0.501735078118372
2 -0.502009829016835
1.9375 -0.50194163405528
1.875 -0.502115846654903
1.8125 -0.502175412320005
1.75 -0.502057740540178
1.6875 -0.502256395785209
1.625 -0.502192323995356
1.5625 -0.502293200920687
1.5 -0.502161712274725
1.4375 -0.502360643363248
1.375 -0.502347298568103
1.3125 -0.502384696829941
1.25 -0.502493724071338
1.1875 -0.502443625676685
1.125 -0.502429385296117
1.0625 -0.502527815853533
1 -0.502491378579077
0.9375 -0.502571460987658
0.875 -0.502610843778542
0.8125 -0.50263769670662
0.75 -0.502586768595106
0.6875 -0.502634234913205
0.625 -0.502622353624042
0.5625 -0.502639227009778
0.5 -0.502668131724911
0.4375 -0.502672608498207
0.375 -0.502684098981773
0.3125 -0.5026877004396
0.25 -0.499961104134191
0.1875 -0.499991472935183
0.125 -0.500015201347241
0.0625 -0.500028454574154




10 -0.498194993394497
9.9375 -0.498197521495377
9.875 -0.498200011297841
9.8125 -0.498202204283638
9.75 -0.498204690021628
9.6875 -0.498190181261226
9.625 -0.498192890851679
9.5625 -0.498195227803933
9.5 -0.498197488535439
9.4375 -0.498200729060178
9.375 -0.498213790506983
9.3125 -0.498226742359243
9.25 -0.498239628348511
9.1875 -0.498252450430054
9.125 -0.498265210607071
9.0625 -0.49827791017611
9 -0.498290550868841
8.9375 -0.49830313379534
8.875 -0.498315663073907
8.8125 -0.498328134032961
8.75 -0.498340549617887
8.6875 -0.498352910200148
8.625 -0.498365216112464
8.5625 -0.498377466827087
8.5 -0.498389662173174
8.4375 -0.498401801235528
8.375 -0.498413883155879
8.3125 -0.498426227104088
8.25 -0.498437718577122
8.1875 -0.498449577575445
8.125 -0.498460560490175
8.0625 -0.498472261876604
8 -0.49848387964555
7.9375 -0.498495425751162
7.875 -0.498506898993915
7.8125 -0.498518291545193
7.75 -0.498529601211846
7.6875 -0.498541892607781
7.625 -0.498553111109267
7.5625 -0.498564236213876
7.5 -0.498575347117545
7.4375 -0.498586266614981
7.375 -0.498604211588891
7.3125 -0.498615203128397
7.25 -0.498625517296335
7.1875 -0.498635709896093
7.125 -0.498645768563942
7.0625 -0.498655707253622
7 -0.498665478505218
6.9375 -0.498675111131693
6.875 -0.498684549704255
6.8125 -0.498693802902327
6.75 -0.498702856273219
6.6875 -0.49870567734714
6.625 -0.498714305305023
6.5625 -0.498722693872576
6.5 -0.498730826999501
6.4375 -0.498738910565362
6.375 -0.498746478761351
6.3125 -0.498753801427231
6.25 -0.498760280672137
6.1875 -0.498765993691119
6.125 -0.498758509031281
6.0625 -0.498750291966051
6 -0.498741313275503
5.9375 -0.498731554106926
5.875 -0.498721432486503
5.8125 -0.498709968365295
5.75 -0.498697603728544
5.6875 -0.498684300220346
5.625 -0.498670646298456
5.5625 -0.498655257042179
5.5 -0.498638799161014
5.4375 -0.498621227924963
5.375 -0.498604537038801
5.3125 -0.498584521663619
5.25 -0.498563243494635
5.1875 -0.498540650801664
5.125 -0.4985166721662
5.0625 -0.498491653340316
5 -0.498464870257552
4.9375 -0.498436563034072
4.875 -0.498406795963724
4.8125 -0.498375297390699
4.75 -0.498268020057668
4.6875 -0.498232795219605
4.625 -0.498195774378693
4.5625 -0.498243038595795
4.5 -0.498338617123552
4.4375 -0.498424298963359
4.375 -0.498501285281525
4.3125 -0.498570622500743
4.25 -0.498633224374327
4.1875 -0.498701417952875
4.125 -0.498768408810821
4.0625 -0.49882841599966
4 -0.498882491980707
3.9375 -0.498931529435034
3.875 -0.499076183352847
3.8125 -0.499113575868589
3.75 -0.499147886966367
3.6875 -0.499179025924348
3.625 -0.49920877226351
3.5625 -0.499236535507499
3.5 -0.499262722915384
3.4375 -0.499287341819335
3.375 -0.499331214990076
3.3125 -0.499355925705113
3.25 -0.499379812212537
3.1875 -0.499402516586163
3.125 -0.499423994416365
3.0625 -0.499439950289978
3 -0.499458890493721
2.9375 -0.499475490200606
2.875 -0.499388569920267
2.8125 -0.499386884223682
2.75 -0.499366726060689
2.6875 -0.499339121704524
2.625 -0.499303173775034
2.5625 -0.499257854579437
2.5 -0.499202007180926
2.4375 -0.499134407589871
2.375 -0.499141134434445
2.3125 -0.499264052997306
2.25 -0.499357097755958
2.1875 -0.49942984564437
2.125 -0.499488569202197
2.0625 -0.499537388808274
2 -0.499679423845648
1.9375 -0.499702915822094
1.875 -0.49972704167949
1.8125 -0.499745145411199
1.75 -0.499756079784688
1.6875 -0.499758994059261
1.625 -0.499750142606298
1.5625 -0.499716335843658
1.5 -0.49956436031101
1.4375 -0.499629892277142
1.375 -0.49969801364786
1.3125 -0.499826595609906
1.25 -0.499841860891746
1.1875 -0.499851055141578
1.125 -0.499851452145023
1.0625 -0.499835745300944
1 -0.49973375939017
0.9375 -0.499813658864129
0.875 -0.499919089520167
0.8125 -0.499911870491627
0.75 -0.49988337738344
0.6875 -0.499943483768505
0.625 -0.499950491384353
0.5625 -0.499918787468819
0.5 -0.499962687512222
0.4375 -0.499977067426542
0.375 -0.499962525758837
0.3125 -0.499968207718808
0.25 -0.499992092050773
0.1875 -0.500001430943185
0.125 -0.500028766773482
0.0625 -0.500036302006823
